user_review,product_id,sentiment_score
"My first impression of this coloring book was what a nice heavy duty quality the cover is and the size of the book, in dimensions. I was very excited to try this book out, I have used others in the past and still haven't found the coloring book I just LOVE. I used two different types of markers on the first title page to see if they would bleed through. They bled through. So I need to purchase some colored pencils and try this book again. Otherwise, it is a nice book. The coloring pages are beautiful, there is a nice variety of pictures and they are good size. If anyone can recommend some good colored pencils to use for this, I am searching amazon now.",099337980X,0.9831
"This is a really nice adult coloring book. The drawings have enough detail to make me happy, but the lines are thick enough so I don't go crazy. I color with Copic markers so I always want a book with thick paper and bold graphics. This works well. However, the images are printed on both sides of the page and the markers do bleed through. With coloring pencils you should have no problems. I also do not really care for the activity pages such as ""complete the maze"", ""seek and find these objects"" and ""draw a hat on this creature"". That's not what I color for. There are a few pages like that in the book, but still enough strictly coloring pages to keep me occupied.",099337980X,0.7504
"usually ""adult coloring book"" makes me think of a coloring book full of pornography that I get to color! which I would also buy in a minute.
This coloring book? wow, could it not have been more perfectly made for me! I am obsessed with owls, rabbits, birds, nature and these illustrations are amazing, beautiful, stunning, difficult! I cannot wait to use all my pens, gel..watercolor, pencils, etc in this. I sometimes have to wait at a coffee shop for my loves to get me and this is just the kind of mind stimulation I need (besides coffee)",099337980X,0.9681
"This is a lovely adult nature scene coloring book from Derwnet. The book come with a bonus pack of 10 colored pencils. The book is filled with printed pages of wildlife scenes, and has a few pages of ""draw your own"", which I have never seen before. The book is a nice heavy weight paper made for colored pencils, but not made for markers. This would make a great gift pack for anyone who loves adult coloring books.",099337980X,0.9686
"The is a great adult coloring book for animal lovers. The images are pretty, varied, and lend themselves to colorful renditions. The Colorsoft Pencils work just great - ideal for shading. If you like them, you might want to purchase additional colors. (I also have had good luck with using watercolor pencils - a little water on a brush and you have great blending.) My main criteria for adult coloring images is that the drawings aren't ""sketched"" but that each item has complete boarders; this coloring book meets that specification.",099337980X,0.9432
"Quality color pencils AND a nice adult coloring book for under $10? Can't beat that. Colors are bright and vivid and the book has at least a couple hours of coloring time in there. I personally prefer the more celtic style artwork, but these the images here are well illustrated with plenty of detail to keep you busy.",099337980X,0.6705
"This is an awesome coloring book. It's thicker than I expected, and the illustrations are intricate yet somehow rhythmic, if that makes sense. They're perfect for winding down or de-stressing. The colored pencils are high-quality (Derwent Colorsofts, in fact) and they provide vibrant color and layering capabilities. Definitely recommended.",099337980X,0.946
Very good. Wish mine came with the derwent pencils i must of ordered it wrong. Shame.,099337980X,-0.0074
"Love this coloring book and the pencils provided. I own just about any collection of colored pencils, from Faber Castell, to Carandache and Inktense to Luminance. After trying the Derwent colored pencils I am hooked again to buy the full set of these as well. They lay so nicely in my hand and there is something special about them. Every good quality pencil has a different feel and slightly different color/hue imo. The coloring book has a southwestern feel about it and the equity of the paper is superb. It comes with some fine introduction into layering, blending etc.which is useful for new colorists. A very nice book to get you started in the coloring book craze; to see if it might be a new hobby for you. Highly recommended!!!",099337980X,0.985
Too detailed and surface area to really color effectively.,099337980X,0.4902
"I have a few of these books. This one is my favorite. The pictures are beautiful and interesting, not too big or too small. Colored pencils would probably be ideal but I like using gel pens. I will probably go through my ink pretty quickly however. On a side note, the paper is thick enough that I can use gel ink and it doesnt ruin the pictures on the other side. I do find that these help my stress. I have a condition that aggravates my heart when Im stressed that is very noticeable. But if I take time to color in these I've noticed my symptoms have gone and I feel much more calm. And its way easier than meditating!",099337980X,0.9609
"I've not done adult coloring books before but several on my friends do and it looks relaxing. I love animals and thought this would be a cool choice. There are a variety of animals. I think the deer were some of the coolest but I liked the birds too. The book has a nice intro with tips on achieving different looks in the way your color the pictures included.
There are many different areas to color and each page takes a long time to complete if you want to create a cool pattern.
This book will provide many many hours of coloring and provides a nice selection of scenes to engage you in a relaxing hobby.",099337980X,0.9922
"I don't like this as well as I thought I would. The illustrations have a lot of bolder black lines that, to me, take away from the intricate detail of coloring. It's printed on both sides of the paper. Though the paper is fairly thick (and accepts watercolor pencils), there's still bleed-through with markers and some pens. It's not a bad coloring book, certainly not the worst I've seen, but not quite what I was hoping for.",099337980X,0.8863
"I have never lost my love to color, but am not artistic enough to draw or paint. This is a grown-up way to enjoy that pastime and feel like you are doing something pretty. I only dinged it a star for the price, as you can find different kinds of coloring books at Michael's for about $10. The paper is good quality and the designs on opposite sides of the paper are compatible and different at the same time. I'm learning how to shade, which I never did much of as a kid, and there are several youtube videos to help you do this better.",099337980X,0.9753
"PROS:
- Beautiful , peaceful, serene, drawings and designs.
- Great activity to get you mind to a better place. CONS:
- Most of the spaces that require coloring-in are way too small to use color-pencils with so I had to use colored pens.",099337980X,0.9524
Nice designs to immerse in to color.,099337980X,0.4215
Nice journals. Would recommend. Have purchased multiple orders and never disappointed.,0996337407,0.7817
"Love this book, need more colors.",0996337407,0.6369
GREAT PRODUCT - WELL MADE,0996337407,0.7351
Excellent delivery. Been wanting a classy passwords journal. Can't wait to get started,0996337407,0.765
Do not waste your money fell it is poorly made and fell apart.,0996337407,0.3252
"$11.95 for a password keeper- expensive but had a leather-type cover & looked good!
Opened it up to the 'A's"" & put in my password info......turned the page to the next section & all of the pages fell out!!!!!
Also found a small metal piece in the binding that was loose & would have choked a small child or dog.
I want my $ back
Thanks",0996337407,0.497
this book is very small and the pages are very flimsy .the cover is hard though .,0996337407,-0.1027
works very good with all my passcodes,0996337407,0.4927
Great for office.,0996337407,0.6249
Nice notebook would be better with alphabetical tabs.,0996337407,0.6908
Excellent product,0996337407,0.5719
Has everything i was looking for. Only improvement i would add is tabs to find the sections. Very attractive little book.,0996337407,0.7346
cute as gifts,1223078167,0.4588
"The concept is a good one: compact notebook to fit my pocket, but insufficient number of pages--need way more!",1223078167,0.5334
"These pocket pal journals are a big hit for my friends who want to keep daily gratitude journals in their purses. They have motivational messages on the front, they are small enough to be tucked virtually anywhere and they have a space on the front cover for a name, etc. if someone misplaces one and wants it returned. I only wish it were college ruled vs. regular ruling but, hey for the price these are great little giveaways! Highly recommend.",1223078167,0.9375
"My son goes through pocket journals like mad! He loves to draw on them. These are lined, but still work well for drawing in the car, church, etc.",1223078167,0.6049
Such a cute set of small notebooks! These are small enough to carry with you to jot down notes or whatever. A great find!,1223078167,0.8264
Just what I needed.,1223078167,0.0
"These are worthless! The print is too small, the quality is bad!",1223078167,-0.7896
"The covers are colorful and sturdy. They fit perfectly in a pocket or bag for daily lists and reminders. The lines on the pages are a bit dark (red) and very skinny. Otherwise, perfect for personal use or to give as student gifts.",1223078167,0.8925
"These are like mini journals. Lined small, with pinkish lines. The 10 year olds who received these from their birthday bags started using them immediately.",1223078167,0.3612
"These are the coolest little notebooks ever. I bought them as stocking stuffers and everyone loved them, thanks!",1223078167,0.7959
Really cute. Well designed and well made for price. We split up package of 8 to give as gifts to pre-teens. Would purchase again.,1223078167,0.7764
"These are small but colorful. They were the perfect size for ""care packages"" I was making. The girls thought they were fun journals.",1223078167,0.9413
"Big hit with the kids! The back of the notebook is super cute, as well.
Be advised, there is a statement about luck on one of the covers.
""If you find this journal and return it, you will have good luck""
Not necessary to have added that statement.",1223078167,0.9531
Great for stocking stuffers. ..the kids will love them,1223078167,0.8519
fits in shirtpocket,1223078167,0.0
I bought these for my cheerleading team to write goals and motivational things inside of them. They are a little small but other than that they are great. I am giving this a 4 star instead of 5 because the price is crazy high for how small these are,1223078167,0.8047
Would order again!,1223078167,0.0
These are just the right size for our employees to keep in their pockets for notes.,1223078167,0.0
Added 2 gel pens & w little ribbon & gave individual books as prizes. Well received.,1223078167,0.6249
"I am a total journal and stationary hoarder, these just made me happy to get.",1223078167,0.5719
"These are sweet little notebooks that I can carry in my purse. I'm working on focusing on daily gratitude and these little guys are PERFECT for that. I'm also working on a Brene Brown class and when I hear or think of something that I learn, having these inspirational books available is great.",1223078167,0.9576
"Pretty good value. Some pages messed up / cut poorly, but okay.",1223078167,0.5927
"I have a set of these (purchased elsewhere for slightly more, darn it) and they are great for carrying around in my back pocket - they're very sturdy. They also fit perfectly in the Midori Traveler's Notebook Passport size, providing an economical and attractive alternative for lined paper refills.",1223078167,0.9287
"I like these because they are pocket sized and easy to carry with you. They are also quite durable. I would have rated them a 5 if the price was lower. I just think they are a bit overpriced. Still, they are perfect for my needs and the cover designs are cute.",1223078167,0.872
"LOVE these little books, I gave hubby a couple and he agrees, they are great. Slip one in your bag or pocket, on the night stand
to jot down those quick notes. I recommend these highly, and I will order again.",1223078167,0.9236
"Cute little notebooks. Only caution is that the writing lines are extremely narrow, so not really well designed for writing on the lines. We use as order pads at a restaurant so the lines aren't entirely necessary.",1223078167,0.1792
Great stocking stuffers for writers and list-makers of all ages.,1223078167,0.6249
a gift,1223068749,0.4404
Great product and great service!,1223068749,0.8588
Handy & Discreet = PERFECT,1223068749,0.6633
Ok.,1223068749,0.296
"Good collection of colors, however the scent is fading on most of them. Only a few actually smell ""yummy"" Hahaha. Also, the gel bleeds on some. Not great quality, I recommend ""GEL BEE"" glitter pens over these.",1223064417,0.2723
Super Sparkly!,1223064417,0.636
"My daughter would give these a five star, I am sure of it. She was so excited to receive them. She immediately opened them to smell with me, but I found it hard to distinguish more than just a sweet scent from some of them. She assures me that each smell is unique though. They do write well and the glitter is definitely easy to see. I think after a month of coloring though the are starting to be used up. For the price, I think you could probably find a nicer set if you were willing to sacrifice the whole smell thing.",1223064417,0.9731
I have seen these pens motivate so many children to WRITE!!!! Why? They smell and the ink is bright and glittery. These pens are definitely motivators for kids to write more. Great for journaling or coloring or note taking. Great pen,1223064417,0.9593
"Pretty colors and they smell fine, but they don't write too well. There's limited fluidity in the ink and that frustrates young children. It frustrated me.",1223064417,-0.889
Great pens. Bright colors. Does not smell too much.,1223064417,0.7906
Glitter and smells good,1223064417,0.4404
Very streaky. It does not draw cleanly and the ink doesn't flow easily most of the time.,1223064417,-0.2584
Nice scents!,1223064417,0.4753
"These are THE BEST gel pens ever! I use it for my adult color book and other gel pens cannot compare. The ink on these pens run smoothly, last long enough, and are beautiful in color. I wish they had more colors.",1223064417,0.9157
My son loves these. they write well,1223064417,0.7003
like,1223064417,0.3612
Great quality product,1223064417,0.6249
Good quality great price,1223064417,0.7906
These are my favorite gel pens. I use them for bible journaling and they do not bleed through at all! Great quality!,1223064417,0.8264
My wife likes these pens,1223064417,0.4215
very smooth writing,1223064417,0.0
"Really cool and bright colors. Mix of pink, orange, yellow, green, blue and purple with one of each, plus some had 2 of that color. It states in the description that they smell, but mine don't have an odor. Some colors are hard to see. Need to give it awhile to dry so it doesn't smear.",1223064425,0.653
"I like the pen and the ease of coloring with them, but the fragrance does not last long and some of the colors fade, making red look like frosted pink.",1223064425,0.6956
"I loved these pens. I would definitely order them again. They are bright, glittery, and fun. The smells are light, so not too overpowering and disgusting smelling. Plus I love how many colors there are. You definitely get a bang for your buck with these!",1223064417,0.9485
I like these. The smell isn't overpowering and they write smoothly.,1223064417,0.3612
My daughter loves these!!! She even noticed that they don't smudge.,1223064417,0.6784
"Great product, thanks.",1223064417,0.7906
My only issue is these pens Don't color in a rainbow blend of colors. I tried to get the pens to blend the colors but only two worked as stated in discription of them.. The pastel color is soft looking.,1223064425,0.0
"My 9 year old loves these pens. The ink is both smelly and sparkly - the best of both worlds for a little girl. The smell carries through to the paper and lasts a while. So far, they seem to be of good quality.",1223064417,0.8957
two granddaughters love pens looked interesting as a stocking stuffer for christmas,1223064425,0.7845
"The ink skipped too much for it to be usable. I tried every pen in the pack to check if it was just 1 dud pen. Unfortunately not, so I ended up returning it. I don't recall the pens having distinguishable smells. They smelled pleasant to me in general though.",1223064425,-0.0258
Ordered for a coworker's kids. He said they liked them.,1223064417,0.4215
These are great glitter markers. Flows so easy and the colors are beautifully. I've been using them for a while and hope to save you money by standing up for these great markers.,1223064417,0.971
Good job,1223064425,0.4404
"I was expecting a pen that would write better and more consistently, but unfortunately they write muddy lines that tend to skip or stop writing altogether. The colors are also more faint than I expected. They are made cheap and leave ink all over the tip of the pen. For the price, I wouldn't recommend them. They seem more like a novelty that would be at a dollar store.",1223064425,-0.5605
Not what was expected,1223064417,0.0
Got these for my daughters and nieces for Easter. They all loved them. It's cute how the ink changes color after a while and the smell is nice too. This is such a cute idea for girls and great gift ideas!!,1223064425,0.9652
"I ordered this pack of pens because i was looking for swirly/marble ink pens. This wasn't exactly what i was looking for (i wanted ink that wrote in changing colors) but i still liked this purchase-- the pens flowed okay, there was skipping here and there but the colors were vibrant and pretty. And the scent was there but it wasn't overwhelming.",1223064425,0.9428
I was so excited to get these but they don't write that well and they don't smell hardly at all! I still use them in hopes that they will write better and maybe using them more they may smell more!!,1223064425,0.8423
Nice,1223064417,0.4215
10 year old loved them. They are comfortable to hold and are very smooth to write or color with.,1223064425,0.802
i haven't seen these pens since grade school i was so happy to find them again very nice fun pens,1223064425,0.9084
"good idea, but the colors are runny",1223064425,0.2382
Love the colors,1223064425,0.6369
Excellent!,1223064425,0.6114
"I bought these for a friends little girl, and I am going to buy me a set. They're smooth, and the smell isn't overbearing.. I like them",1223064425,0.2477
They don't have a scent and the ink didn't come out very well.,1223064425,0.3384
So disappointed with the way the ink does not blend,1223064425,-0.5256
I bought these at a book store and they were recommended by the sales person. I really enjoy these gel pens but wish the scent was stronger. I have a hard time picking it up but I like the way the gel pens write and color. I could have just gotten a bad box or maybe they were sitting on the shelf too long. The one that really stands out is the watermelon one and it smells great!,1223064417,0.9251
"Fun to use... Colored in a pattern using all of these pens, but then started using up the ink, and was unable to continue with the color I wanted to use... Won't use these again for coloring, but like them for writing...",1223064425,0.6597
"Flows easily but gloppy, resulting in too much product. Colors are soft, bordering on dull, which was a surprise because at first I thought they were almost neon.",1223064425,-0.0516
my 9 year old daughter loves these. She even wrote me a thank you poem.,1223064425,0.7351
